TaxpayerId,FullName,INN,TotalIncome,TotalTransactions,TotalTax
10901,Калашникова Фадей Артемовна,100000010900,2015670.6,1005.1064,114970.05
10902,Журавлев Вацлав Руслановна,100000010901,1860892.2,908.14026,112328.55
10903,Комиссаров Касьян Степановна,100000010902,2053103.9,1025.6792,124489.28
10904,Абрамова Тамара Яковлевна,100000010903,1670638.6,844.07715,99009.44
10905,Виноградов Егор Ефремович,100000010904,1545272.4,766.56775,88868.59
10906,Фомичева Емельян Вениаминовна,100000010905,1945071.8,958.4273,112522.375
10907,Новикова Синклитикия Александровна,100000010906,1947377.8,960.1354,112689.42
10908,Шарапова Артемий Юльевич,100000010907,1699098.8,844.8255,95942.836
10909,Кузнецова Елисей Аркадьевна,100000010908,1194407.8,611.8052,71395.08
10910,Субботин Пров Захаровна,100000010909,1619344.8,821.98224,99399.42
10911,Михеева Мирон Якубович,100000010910,1023678.6,508.2344,60994.01
10912,Зуев Наина Даниилович,100000010911,1588964.2,796.6558,91633.58
10913,Котов Онуфрий Еремеевич,100000010912,812041.8,405.6707,50075.8
10914,Некрасова Савелий Филимонович,100000010913,1041780.5,532.8424,63237.492
10915,Новиков Ипатий Богданович,100000010914,1397290.2,719.1102,81894.31
10916,Абрамов Майя Августович,100000010915,955531.7,498.41235,57877.844
10917,Жукова Агап Григорьевна,100000010916,902941.56,447.58264,53307.55
10918,Якушева Вениамин Иларионович,100000010917,1858860.4,941.85425,113235.34
10919,Блинов Соломон Юрьевна,100000010918,1197668.2,601.7539,71080.336
10920,Петухова Панкрат Адамович,100000010919,1794373.5,897.5941,103660.08
10921,Давыдов Трифон Валерьянович,100000010920,1554924.6,796.2031,94281.086
10922,Вишняков Всеволод Иларионович,100000010921,1926571.1,966.12463,119837.2
10923,Лобанов Гурий Анатольевич,100000010922,1945215.5,966.5244,118508.72
10924,Уварова Каллистрат Арсеньевич,100000010923,1061499.8,551.0015,64419.36
10925,Миронова Данила Даниилович,100000010924,1850253.5,924.1968,107027.55
10926,Корнилова Борислав Геннадиевна,100000010925,2583652.2,1268.9973,155723.9
10927,Виноградов Мария Ивановна,100000010926,1926372.2,961.43207,123032.95
10928,Кулаков Радим Фомич,100000010927,2178392.5,1060.7833,132553.22
10929,Федотов Аверьян Евстигнеевич,100000010928,1423719.9,715.8243,85210.836
10930,Потапова Климент Арсенович,100000010929,1223006.2,590.4069,71740.83
10931,Волков Аполлон Мироновна,100000010930,1083134.6,537.52246,61985.715
10932,Маслова Серафим Львовна,100000010931,823397.3,421.1169,50132.914
10933,Ершова Ксения Егорович,100000010932,1207810.9,615.7647,73555.9
10934,Медведев Феофан Григорьевич,100000010933,1412759.9,702.9924,86034.17
10935,Филиппов Касьян Марсович,100000010934,1342227.0,672.3771,78333.68
10936,Логинова Изяслав Афанасьевна,100000010935,1442063.9,707.3567,86648.86
10937,Никифорова Афиноген Ануфриевич,100000010936,1134523.6,565.5487,66205.555
10938,Федотова Святополк Натановна,100000010937,2015360.1,1003.7877,114970.05
10939,Сидорова Леонид Бориславович,100000010938,1210005.4,625.95514,73750.76
10940,Тетерина Алевтина Викторович,100000010939,1192909.6,587.23267,72748.34
10941,Дмитриев Полина Елизарович,100000010940,1391373.5,694.68463,82802.38
10942,Макарова Рубен Аксёнович,100000010941,1031030.2,519.9494,61098.86
10943,Лазарева Надежда Оскаровна,100000010942,891708.44,453.6033,54944.285
10944,Кудрявцева Савелий Вилорович,100000010943,1623362.2,806.60815,92821.24
10945,Копылова Никита Дмитриевич,100000010944,1148928.6,579.609,68728.17
10946,Симонова Фирс Устинович,100000010945,1262369.2,638.4939,76358.76
10947,Исаков Добромысл Вячеславович,100000010946,1410628.9,723.19507,84305.67
10948,Дементьев Богдан Эдгарович,100000010947,956015.1,472.67523,57861.285
10949,Рогова Лаврентий Тимуровна,100000010948,1657205.4,850.6033,95312.66
10950,Дмитриев Доброслав Ермолаевич,100000010949,1617245.4,803.7783,99249.22
10951,Новиков Капитон Макаровна,100000010950,1028483.25,507.52753,60058.09
10952,Веселова Евгения Гордеевич,100000010951,1020101.25,504.7388,59648.703
10953,Коновалов Панкрат Бориславович,100000010952,849376.5,416.1892,50686.492
10954,Рябов Творимир Яковлевна,100000010953,2321517.8,1160.4991,134894.88
10955,Федотова Антонин Алексеевич,100000010954,1792296.6,900.4713,103660.08
10956,Блинов Лев Тарасович,100000010955,1027206.75,526.5699,63526.37
10957,Воробьева Петр Бориславович,100000010956,1500770.1,744.30884,87056.83
10958,Власова Наум Григорьевич,100000010957,1189177.6,619.4624,72649.48
10959,Комаров Савелий Авдеевич,100000010958,1565375.9,773.31464,95465.24
10960,Петухов Трифон Трифонович,100000010959,1027206.75,526.5699,63526.37
10961,Самсонов Ираида Ивановна,100000010960,2010411.6,1006.7843,114222.94
10962,Ширяев Аполлон Вилорович,100000010961,2788291.2,1377.583,159420.25
10963,Савина Ананий Александрович,100000010962,1194407.8,611.8052,71395.08
10964,Соболева Марк Семеновна,100000010963,2281532.0,1124.5015,134730.27
10965,Кошелева Изот Тимурович,100000010964,1238782.2,612.58844,70636.266
10966,Корнилова Павел Ниловна,100000010965,956015.1,472.67523,57861.285
10967,Дорофеев Архип Борисовна,100000010966,1633233.6,801.8837,96175.77
10968,Молчанов Евсей Устинович,100000010967,838321.9,406.93085,49879.332
10969,Субботина Тихон Владимировна,100000010968,1811367.0,926.3491,103393.59
10970,Семенов Автоном Игоревич,100000010969,922981.7,465.11438,54871.4
10971,Тетерин Савелий Викторовна,100000010970,824932.6,419.69684,51209.176
10972,Исаев Амвросий Ануфриевич,100000010971,1422927.6,709.98096,84441.33
10973,Григорьев Серафим Демьянович,100000010972,1501060.0,755.9749,91327.63
10974,Дорофеев Мариан Федоровна,100000010973,1727834.9,853.25476,109540.086
10975,Алексеева Агап Адрианович,100000010974,1366044.0,700.9607,83038.375
10976,Орехова Роман Григорьевич,100000010975,1192909.6,587.23267,72748.34
10977,Сидорова Роман Афанасьевич,100000010976,2178179.8,1069.9708,141916.33
10978,Щербаков Прасковья Семеновна,100000010977,1772644.8,883.92316,110505.56
10979,Виноградов Валерия Филимонович,100000010978,1134342.8,564.8697,66260.46
10980,Александров Гостомысл Бенедиктович,100000010979,1922810.1,956.32886,114930.89
10981,Рябов Елизар Аскольдовна,100000010980,2167736.0,1082.9587,125251.91
10982,Кулагина Натан Богдановна,100000010981,1381878.8,680.77783,79841.266
10983,Михайлов Октябрина Яковлевич,100000010982,1235541.5,602.1013,71746.52
10984,Фокин Афиноген Ивановна,100000010983,1766027.5,871.621,101650.92
10985,Гуляев Серафим Викторович,100000010984,935891.44,464.37234,55153.62
10986,Давыдов Виссарион Адрианович,100000010985,1462279.8,725.3355,87673.85
10987,Евдокимова Ипполит Жанович,100000010986,806568.4,411.46698,49696.97
10988,Фадеева Лора Степановна,100000010987,1511476.6,743.72125,86830.22
10989,Шилов Октябрина Устинович,100000010988,1257886.0,650.1772,76578.26
10990,Кошелева Вениамин Эдгарович,100000010989,1442063.9,707.3567,86648.86
10991,Поляков Филарет Владленович,100000010990,1062371.0,552.8763,64419.36
10992,Ковалева Архип Харламович,100000010991,1197487.2,600.35895,71080.336
10993,Шубина Аверьян Филиппович,100000010992,1394042.0,700.4857,84953.664
10994,Копылов Лев Демьянович,100000010993,1999787.6,1012.3318,117710.75
10995,Авдеев Аполлинарий Виленович,100000010994,1221143.4,609.269,72299.84
10996,Муравьева Зиновий Романовна,100000010995,1501060.0,754.2802,91327.63
10997,Елисеев Куприян Тарасовна,100000010996,1197487.2,600.35895,71135.24
10998,Доронина Влас Гаврилович,100000010997,1492255.0,757.39233,88943.78
10999,Молчанов Гаврила Бенедиктович,100000010998,1316714.4,664.1409,78207.79
11000,Филиппова Никон Авдеевич,100000010999,1448405.2,729.42175,86781.71
11001,Дмитриев Мефодий Гавриилович,100000011000,1606707.4,812.5698,92369.85
11002,Котов Фрол Егорович,100000011001,931781.9,482.49496,57410.01
11003,Лукина Борис Викторович,100000011002,948085.6,477.47205,58550.688
11004,Тетерина Наталья Кирилловна,100000011003,823397.3,421.1169,50132.914
11005,Трофимова Аггей Владимировна,100000011004,963462.0,468.18167,58701.656
11006,Некрасов Лев Павловна,100000011005,1377887.2,710.4237,80788.96
11007,Агафонова Прокофий Федоровна,100000011006,826071.5,411.28223,49338.324
11008,Рогова Савватий Гавриилович,100000011007,2147519.5,1082.2491,127775.695
11009,Ситников Яков Адамович,100000011008,891889.4,455.1693,54889.38
11010,Аксенов Евдокия Гавриилович,100000011009,1185836.2,594.7727,71788.305
11011,Одинцов Анастасия Даниловна,100000011010,2272004.8,1131.4904,141790.25
11012,Крюков Лука Богданович,100000011011,1327222.2,664.9984,79232.82
11013,Савельев Владислав Харитонович,100000011012,2282273.0,1146.1067,141583.61
11014,Зыков Богдан Захаровна,100000011013,1031030.2,519.9494,61098.86
11015,Тетерин Эраст Эльдаровна,100000011014,1027206.75,526.5699,63581.28
11016,Моисеев Маргарита Анатольевна,100000011015,2783856.2,1359.2201,173108.34
11017,Васильев Евпраксия Венедиктович,100000011016,1250528.8,624.52936,73908.58
11018,Потапов Мечислав Юрьевна,100000011017,1293578.4,632.95074,77287.11
11019,Исакова Мирон Владимировна,100000011018,1023678.6,508.2344,60994.01
11020,Орлова Милий Брониславович,100000011019,956015.1,472.67523,57861.285
11021,Фадеев Анатолий Васильевич,100000011020,1347398.1,649.6457,75006.0
11022,Соболев Вацлав Вадимовна,100000011021,699696.5,352.25748,43065.594
11023,Ефимова Венедикт Жоресович,100000011022,1074168.8,539.88885,64519.15
11024,Колобова Терентий Васильевна,100000011023,947715.25,473.43213,58885.703
11025,Беспалова Будимир Власович,100000011024,854236.5,444.1938,51779.69
11026,Калашникова Петр Аскольдовна,100000011025,1117592.8,552.42993,66822.805
11027,Шарова Онуфрий Руслановна,100000011026,1320015.9,673.2862,81358.234
11028,Котова Конон Олеговна,100000011027,891708.44,453.6033,54889.38
11029,Фролова Терентий Фадеевич,100000011028,2347427.5,1152.2402,142975.03
11030,Панфилов Самуил Анатольевна,100000011029,1695502.6,828.35156,104717.91
11031,Гордеев Софон Константиновна,100000011030,1755991.4,905.6915,104138.32
11032,Одинцов Владлен Гордеевич,100000011031,1768304.5,881.391,103328.61
11033,Гущин Натан Ануфриевич,100000011032,1185836.2,594.7727,71843.21
11034,Дьячкова Авксентий Юлианович,100000011033,1548447.1,797.59814,91250.13
11035,Воробьева Карп Ефстафьевич,100000011034,1316714.4,664.1409,78207.79
11036,Сысоев Исидор Адрианович,100000011035,1297442.4,662.37714,77716.91
11037,Соловьева Пелагея Даниилович,100000011036,973457.1,504.01337,59011.918
11038,Шашков Варвара Анатольевна,100000011037,1641717.0,804.0567,99990.52
11039,Турова Бронислав Богдановна,100000011038,1829223.2,896.7328,111644.25
11040,Поляков Филимон Александрович,100000011039,699696.5,352.25748,43065.594
11041,Иванова Кузьма Геннадьевна,100000011040,936157.8,479.2506,57960.54
11042,Терентьева Ферапонт Васильевич,100000011041,1594876.5,812.3189,92698.984
11043,Романов Поликарп Ефимович,100000011042,826071.5,411.28223,49338.324
11044,Беляев Антип Трофимович,100000011043,1272537.0,624.3175,74848.734
11045,Сергеева Нинель Наумовна,100000011044,1134523.6,565.5487,66205.555
11046,Жданова Стоян Юльевна,100000011045,891708.44,453.6033,54889.38
11047,Шилова Егор Тимурович,100000011046,1366044.0,700.9607,83038.375
11048,Журавлева Надежда Даниловна,100000011047,2166971.0,1093.926,125217.2
11049,Сидоров Евстафий Тарасовна,100000011048,1390085.8,687.55853,81476.59
11050,Кулагин Иван Елисеевич,100000011049,995656.4,506.83676,60393.54
11051,Орлова Карп Яковлевич,100000011050,1150102.5,584.75586,67891.44
11052,Уваров Касьян Филатович,100000011051,1548447.1,797.59814,91250.13
11053,Сысоева Андрон Юльевич,100000011052,1182318.2,585.6069,72953.48
11054,Веселов Викторин Давидович,100000011053,1887549.9,945.4619,112339.64
11055,Романова Стоян Фадеевич,100000011054,812652.4,412.09634,51057.22
11056,Кабанов Кир Феликсович,100000011055,1081177.6,540.1645,64221.887
11057,Давыдов Гедеон Натановна,100000011056,1078172.4,534.07806,64622.387
11058,Зиновьева Авксентий Власович,100000011057,1463054.0,725.3355,87673.85
11059,Титов Гурий Германович,100000011058,936157.8,479.2506,57960.54
11060,Панфилова Милица Эдгардович,100000011059,1562359.0,777.7109,98628.14
11061,Афанасьева Октябрина Виленович,100000011060,854236.5,444.1938,51779.69
11062,Симонова Агафон Ильясович,100000011061,1815013.1,898.35803,113646.69
11063,Никонова Максим Ааронович,100000011062,1182062.5,586.96454,68324.67
11064,Гуляева Емельян Романовна,100000011063,1180754.1,584.78735,68324.67
11065,Кудряшов Авдей Ануфриевич,100000011064,2217829.5,1088.4491,128885.64
11066,Волков Адам Аркадьевна,100000011065,1150799.9,590.33185,70302.75
11067,Семенова Назар Денисович,100000011066,1391373.5,694.68463,82802.38
11068,Костина Кузьма Петровна,100000011067,1067666.6,527.772,64946.01
11069,Савельева Олимпий Филиппович,100000011068,1296033.2,657.8636,80905.0
11070,Архипов Христофор Брониславович,100000011069,1547183.2,767.0165,91655.336
11071,Крылова Аверкий Ааронович,100000011070,2017007.6,1006.7513,116558.11
11072,Павлова Спиридон Борисовна,100000011071,1293578.4,632.95074,77287.11
11073,Шилова Элеонора Болеславовна,100000011072,1204778.9,605.0884,70784.5
11074,Королев Виталий Димитриевич,100000011073,963987.2,497.2539,58773.977
11075,Фролов Онуфрий Федоровна,100000011074,1663237.5,848.8731,96445.1
11076,Иванов Азарий Васильевна,100000011075,843020.3,437.14368,53533.945
11077,Тетерина Вадим Теймуразович,100000011076,806568.4,411.46698,49696.97
11078,Яковлева Прасковья Павловна,100000011077,1562715.2,778.62805,99036.734
11079,Матвеева Георгий Юльевна,100000011078,1401199.2,708.55096,87000.08
11080,Воронов Вышеслав Леоновна,100000011079,1302863.9,655.3696,78169.234
11081,Попова Егор Филиппович,100000011080,1587061.2,782.07965,95885.086
11082,Селезнева Фома Константиновна,100000011081,891708.44,453.6033,54889.38
11083,Беляева Фаина Вадимовна,100000011082,2363808.8,1183.9568,138664.1
11084,Архипова Родион Павловна,100000011083,1327222.2,664.9984,79232.82
11085,Панова Ян Андреевич,100000011084,2537376.0,1251.6177,160336.05
11086,Носов Авксентий Аскольдовна,100000011085,1180754.1,584.78735,68324.67
11087,Горбачева Наталья Игоревич,100000011086,1180754.1,584.78735,68379.586
11088,Моисеев Тихон Архипович,100000011087,2499910.0,1256.3989,148246.5
11089,Бурова Трофим Федосьевич,100000011088,1316714.4,664.1409,78207.79
11090,Кондратьев Исидор Терентьевич,100000011089,1297442.4,662.37714,77716.91
11091,Емельянов Андрон Анисимович,100000011090,1080615.5,541.36273,64805.91
11092,Соловьев Эдуард Эдуардовна,100000011091,1198756.8,596.37744,70889.4
11093,Крюкова Харитон Якубович,100000011092,1603827.8,808.0658,101434.79
11094,Жданов Елизавета Гурьевич,100000011093,948180.6,476.06577,56089.438
11095,Чернов Платон Валерианович,100000011094,1814157.5,928.97156,103328.79
11096,Брагина Валерий Наумовна,100000011095,1072568.8,536.4797,61715.367
11097,Шубина Иннокентий Филатович,100000011096,700212.9,348.1045,43754.137
11098,Сергеев Валерий Александровна,100000011097,1428891.5,691.0082,82090.2
11099,Устинова Борислав Жоресович,100000011098,1067847.6,529.4808,64946.01
11100,Герасимов Вероника Викторовна,100000011099,1134342.8,564.8697,66205.555
11101,Кузьмина Анжела Исидорович,100000011100,2298905.5,1140.691,136384.61
11102,Тихонова Исидор Игнатович,100000011101,1822757.5,898.4582,107074.47
11103,Козлова Вячеслав Романовна,100000011102,1758229.2,879.99713,103114.64
11104,Романова Леонид Вилорович,100000011103,1031030.2,519.9494,61098.86
11105,Лыткина Адам Геннадиевич,100000011104,1134342.8,564.8697,66260.46
11106,Анисимова Казимир Филипповна,100000011105,1547183.2,767.0165,91655.336
11107,Молчанова Виктория Авдеевич,100000011106,1316714.4,664.1409,78207.79
11108,Кудрявцев Митофан Гертрудович,100000011107,1270218.5,633.65594,74396.414
11109,Юдин София Демидович,100000011108,1080615.5,541.36273,64805.91
11110,Наумов Остромир Фадеевич,100000011109,1081177.6,540.1645,64221.887
11111,Семенов Прокофий Захарьевич,100000011110,962265.6,497.27127,59726.383
11112,Ситников Фирс Вячеславовна,100000011111,1396777.9,718.8895,82631.64
11113,Рябова Ипатий Еремеевич,100000011112,1807808.2,897.2054,111860.984
11114,Герасимова Ксения Егорович,100000011113,1815484.8,925.54407,102693.4
11115,Дементьева Онуфрий Феликсович,100000011114,1477743.5,721.84155,87788.27
11116,Доронин Гедеон Никифоровна,100000011115,1272537.0,624.3175,74848.734
11117,Киселев Валентин Антонович,100000011116,1062371.0,552.8763,64419.36
11118,Ильина Всеслав Евстигнеевич,100000011117,1952912.5,956.7904,113358.33
11119,Устинова Ангелина Ниловна,100000011118,2009350.8,992.03375,122624.19
11120,Морозов Вышеслав Максимовна,100000011119,1260178.4,627.1023,74128.26
11121,Воронцова Тимур Бенедиктович,100000011120,1545272.4,766.56775,88868.59
11122,Власова Сильвестр Вилорович,100000011121,891708.44,453.6033,54889.38
11123,Князева Всеслав Ивановна,100000011122,1565461.1,781.5384,92302.375
11124,Зуев Соломон Филатович,100000011123,1548447.1,797.59814,91250.13
11125,Рябова Тамара Ермилович,100000011124,2160759.0,1082.8326,125075.77
11126,Кондратьева Август Вилорович,100000011125,2179575.0,1061.5037,133167.0
11127,Блохина Никифор Викторович,100000011126,1080447.0,538.4372,64403.03
11128,Виноградов Тарас Изотович,100000011127,931781.9,482.49496,57410.01
11129,Козлова Архип Эдуардович,100000011128,1390689.0,702.1603,81669.01
11130,Назаров Зинаида Зиновьевич,100000011129,958771.5,476.7635,55093.11
11131,Щукина Всемил Фролович,100000011130,1074168.8,539.88885,64519.15
11132,Панов Мирон Егоровна,100000011131,935299.4,484.3705,58487.773
11133,Меркушева Евдоким Фадеевич,100000011132,902941.56,447.58264,53307.55
11134,Ефремов Гордей Гурьевич,100000011133,1762282.6,856.1223,101821.47
11135,Пахомов Радован Аверьянович,100000011134,1586705.0,782.31366,95692.21
11136,Соколов Куприян Афанасьевич,100000011135,1031030.2,519.9494,61098.86
11137,Филиппов Якуб Богданович,100000011136,2287789.8,1140.0869,136373.02
11138,Ермакова Федот Викентьевич,100000011137,1018115.75,515.51874,62054.652
11139,Гусева Клавдия Игнатович,100000011138,1966177.4,986.5721,116405.664
11140,Соболев Ульян Валентинович,100000011139,1790401.6,894.90894,104496.03
11141,Афанасьева Панкрат Арсеньевич,100000011140,1027206.75,526.5699,63581.28
11142,Матвеева Демьян Тарасовна,100000011141,1623362.2,806.60815,92821.24
11143,Дмитриева Макар Изотович,100000011142,1145186.0,585.734,70895.484
11144,Степанова Адам Ермилович,100000011143,2356370.2,1175.9873,136709.25
11145,Казакова Никон Валентинович,100000011144,1080615.5,541.36273,64805.91
11146,Вишнякова Амос Ануфриевич,100000011145,1017621.1,511.73477,58443.414
11147,Гущин Эраст Всеволодович,100000011146,962265.6,497.27127,59726.383
11148,Быков Аполлон Евсеевич,100000011147,948180.6,476.06577,56089.438
11149,Красильников Осип Адрианович,100000011148,1584722.1,799.44684,92271.84
11150,Киселев Борислав Валерьянович,100000011149,922981.7,465.11438,54871.4
11151,Куликова Илья Александровна,100000011150,854236.5,444.1938,51779.69
11152,Дмитриев Ратмир Афанасьевич,100000011151,1302863.9,655.3696,78169.234
11153,Семенов Бронислав Наумовна,100000011152,1067847.6,529.4808,64946.01
11154,Шарова Олимпиада Всеволодович,100000011153,1027206.75,526.5699,63526.37
11155,Власов Владимир Болеславовна,100000011154,1415254.5,734.1929,84102.0
11156,Горшкова Агата Федотович,100000011155,1306096.4,657.7279,76171.625
11157,Кудрявцев Милий Афанасьевич,100000011156,1499112.9,737.774,87888.766
11158,Максимов Амвросий Ивановна,100000011157,891708.44,453.6033,54889.38
11159,Щукина Капитон Алексеевна,100000011158,2015360.1,1003.88104,114970.05
11160,Панова Мстислав Августович,100000011159,1341145.4,678.1213,79799.62
11161,Соколова Нина Федотович,100000011160,1645317.0,825.71045,100145.65
11162,Беспалов Полина Зиновьевич,100000011161,1263401.1,638.96893,75603.56
11163,Третьяков Фаина Олеговна,100000011162,1395675.9,696.6358,83812.01
11164,Якушева Раиса Дорофеевич,100000011163,1609913.8,810.8485,91587.11
11165,Ефремов Наум Наумовна,100000011164,1408853.1,715.01746,81059.71
11166,Тарасов Лев Ивановна,100000011165,958771.5,476.7635,55093.11
11167,Казаков Гаврила Феоктистович,100000011166,1220708.6,619.5897,69939.9
11168,Дьячков Ефим Евгеньевна,100000011167,1629948.5,814.08887,96037.31
11169,Моисеев Нестор Юрьевна,100000011168,902941.56,447.58264,53307.55
11170,Пестова Аким Борисович,100000011169,1276531.1,630.656,76923.7
11171,Федотова Бронислав Игнатьевич,100000011170,1197668.2,601.7539,71080.336
11172,Мухин Аверьян Иосифович,100000011171,1027206.75,526.5699,63526.37
11173,Лебедева Маргарита Петровна,100000011172,1378265.9,695.9779,81021.93
11174,Орехова Ярослав Гертрудович,100000011173,1189177.6,619.4624,72649.48
11175,Селиверстова Наина Ефстафьевич,100000011174,1221143.4,609.269,72299.84
11176,Иванова Геннадий Дорофеевич,100000011175,891708.44,453.6033,54889.38
11177,Воронов Милий Анатольевна,100000011176,1351872.2,691.44037,77651.195
11178,Блохина Пантелеймон Архипович,100000011177,2783623.2,1379.3131,159168.11
11179,Иванова Осип Алексеевна,100000011178,1250528.8,624.52936,73908.58
11180,Ширяев Гремислав Жоресович,100000011179,2354199.0,1162.3046,148216.72
11181,Белякова Варлаам Робертовна,100000011180,930492.3,467.18875,55982.09
11182,Щербакова Владлен Юрьевна,100000011181,1382303.6,694.93445,81460.76
11183,Фомичев Глафира Гавриилович,100000011182,812041.8,405.6707,50075.8
11184,Устинов Радислав Ааронович,100000011183,1400826.1,721.22375,82269.63
11185,Волкова Никифор Федосеевич,100000011184,1585495.4,792.8274,93750.914
11186,Горбунова Никанор Иларионович,100000011185,1815484.8,925.54407,102576.07
11187,Белозерова Ия Станиславовна,100000011186,849376.5,416.1892,50686.492
11188,Лаврентьев Герасим Васильевич,100000011187,2325917.0,1147.6295,145671.39
11189,Жданов Бажен Григорьевна,100000011188,1197668.2,601.7539,71080.336
11190,Шарова Пров Устинович,100000011189,1844221.5,925.92694,106093.89
11191,Артемьева Трифон Феофанович,100000011190,2545826.5,1257.669,147873.03
11192,Соловьева Касьян Тимофеевна,100000011191,1189177.6,619.4624,72649.48
11193,Дорофеева Куприян Харламович,100000011192,1565375.9,773.31464,95465.24
11194,Колобов Болеслав Ильинична,100000011193,1771027.6,883.92316,110505.56
11195,Филиппов Фока Ануфриевич,100000011194,2027901.5,985.4144,123634.93
11196,Антонова Емельян Иосипович,100000011195,2478488.2,1235.6934,153979.75
11197,Новиков Анатолий Фадеевич,100000011196,2095004.2,1035.9362,123537.75
11198,Турова Велимир Филипповна,100000011197,2030180.6,1011.2222,130039.28
11199,Соловьева Лазарь Юлианович,100000011198,812652.4,412.09634,51057.22
11200,Степанова Святополк Ефимьевич,100000011199,1815171.2,899.2958,110221.8
11201,Лыткина Галактион Валерьянович,100000011200,1650864.2,806.3019,99949.2
11202,Воронов Лонгин Егорович,100000011201,699696.5,352.25748,43065.594
11203,Юдина Епифан Ефремович,100000011202,1742975.1,870.47894,101314.21
11204,Киселев Леон Наумовна,100000011203,802199.2,409.97266,49849.715
11205,Дьячков Нонна Рубеновна,100000011204,1476969.2,721.84155,87460.81
11206,Симонов Трофим Витальевич,100000011205,2155866.8,1067.7638,127931.195
11207,Русакова Венедикт Вилорович,100000011206,1531413.0,769.68494,91442.516
11208,Захаров Мартын Тимофеевна,100000011207,1067666.6,527.772,64946.01
11209,Петухова Пимен Димитриевич,100000011208,1552906.9,763.51306,88426.164
11210,Жукова Нинель Рубеновна,100000011209,1740475.0,855.365,105999.64
11211,Кулаков Гремислав Ильясович,100000011210,2351386.0,1184.6193,139371.19
11212,Копылов Фирс Тарасовна,100000011211,1180754.1,584.78735,68324.67
11213,Коновалов Аггей Трифонович,100000011212,1180754.1,584.78735,68379.586
11214,Александрова Зоя Елизарович,100000011213,2706129.5,1320.1287,156750.64
11215,Исаева Кондрат Ефимовна,100000011214,1712014.2,857.8744,101501.59
11216,Нестерова Бронислав Святославовна,100000011215,1448405.2,729.42175,86781.71
11217,Крылов Варлаам Кузьминична,100000011216,1083843.9,560.41614,66024.75
11218,Зуева Юлий Эдгарович,100000011217,928073.44,467.5625,54795.33
11219,Дроздова Евсей Альбертовна,100000011218,1078172.4,534.07806,64622.387
11220,Ильина Болеслав Архиповна,100000011219,916221.56,474.60226,55043.957
11221,Анисимов Ростислав Денисович,100000011220,1076198.0,539.8539,62545.598
11222,Иванов Глафира Федотович,100000011221,1486709.4,730.83307,86942.47
11223,Абрамов Леон Давидович,100000011222,968235.1,481.42877,56490.51
11224,Муравьев Евпраксия Валентиновна,100000011223,2155866.8,1068.0493,127931.195
11225,Моисеева Константин Юлианович,100000011224,1789795.5,896.1828,104496.03
11226,Мамонтова Сила Филипповна,100000011225,1134342.8,564.8697,66205.555
11227,Ефимов Мария Арсенович,100000011226,1500770.1,744.30884,87056.83
11228,Федорова Софрон Елизарович,100000011227,2013393.8,984.73376,120698.8
11229,Лазарева Панкрат Антоновна,100000011228,1221143.4,609.269,72299.84
11230,Соловьев Онуфрий Трофимович,100000011229,1392985.6,703.2328,83913.375
11231,Михеев Феврония Аверьянович,100000011230,1669082.0,818.91235,97254.805
11232,Шубин Валерьян Эльдаровна,100000011231,1341145.4,678.1213,79799.62
11233,Медведев Аникей Гавриилович,100000011232,1434988.8,691.16547,82510.61
11234,Королев Гостомысл Эдуардовна,100000011233,1263401.1,638.96893,75603.56
11235,Гуляева Моисей Ефстафьевич,100000011234,973457.1,504.01337,59011.918
11236,Карпов Варвара Робертовна,100000011235,1609913.8,810.8485,91587.11
11237,Наумов Борис Феликсовна,100000011236,1508030.9,749.8263,86605.266
11238,Мухина Дорофей Денисович,100000011237,1463054.0,725.3355,87673.85
11239,Дементьева Амвросий Валерианович,100000011238,963462.0,468.18167,58701.656
11240,Быкова Олег Антипович,100000011239,802199.2,409.97266,49849.715
11241,Ефремов Юлиан Петровна,100000011240,1207246.2,605.84827,71182.586
11242,Стрелкова Стоян Федосьевич,100000011241,1117592.8,552.42993,66822.805
11243,Кузнецов Изяслав Эдуардович,100000011242,1031984.1,521.82416,61098.86
11244,Бобров Варлаам Натановна,100000011243,1729449.4,860.5001,100974.19
11245,Трофимова Анастасия Юльевич,100000011244,1500770.1,744.30884,87056.83
11246,Мамонтов Аполлинарий Антонович,100000011245,1150799.9,590.33185,70302.75
11247,Маслов Гремислав Ануфриевич,100000011246,2280708.2,1153.5188,136696.89
11248,Гаврилова Егор Бориславович,100000011247,1027206.75,526.5699,63526.37
11249,Соболева Прокофий Аркадьевна,100000011248,1570779.9,770.51086,95133.87
11250,Ларионова Христофор Григорьевна,100000011249,2086287.9,1003.75104,119813.56
11251,Жукова Антип Артурович,100000011250,1992490.2,982.17847,123851.47
11252,Борисов Кирилл Александрович,100000011251,2356370.2,1175.9873,136709.25
11253,Мясникова Агап Глебович,100000011252,1426161.4,716.05835,85423.086
11254,Кириллов Савелий Эдуардовна,100000011253,1086722.1,538.7555,62153.664
11255,Жуков Иларион Борисович,100000011254,1078172.4,534.07806,64622.387
11256,Назарова Зоя Эдуардович,100000011255,843020.3,437.14368,53533.945
11257,Михеева Валерьян Валентиновна,100000011256,1817924.5,915.75385,104914.664
11258,Агафонова Рубен Рудольфовна,100000011257,1255705.8,638.1658,75091.74
11259,Большакова Федор Фёдорович,100000011258,1403347.6,707.211,90117.38
